MR20712,,Write Protect On Frm Port2,,
MR20713,,Cancel Tare Done Frm Port2,,
MR20714,,Coarse Scale Tare Done Frm Port2,,
MR20800,,Zero Drift Set To Port2,,
MR20801,,Zero Tracking En Set To Port2,,
MR20805,,Coarse Scale Zero Done Frm Port2,,
MR20806,,Weight Cal Done Frm Port2,,
MR20810,,Zero Drift Set Done Frm Port2,,
MR20811,,Zero Track Set Frm Port2,,
MR20901,,Chiller Tank Temp To Port2,,
MR20902,,Chiller Start Diff To Port2,,
MR20903,,Read Chiller Temp To Port2,,
MR20904,,Furnace Temp PV1Read To Port2,,
MR20905,,Graphite Stn Temp Read To Port2,,
MR20906,,Read Return Temp To Port2,,
MR20907,,Vac Chamber Temp Read To Port2,,
MR20908,,Humidity Read To Port2,,
MR20909,,Humidity Read Complete,,
MR20911,,Chiller Tank Temp Set Done,,
MR20912,,Chiller Start Diff Set Done,,
MR20913,,Chiller Temp Read Done,,
MR20914,,Furnace Temp PV1Read Complete,,
MR20915,,Graphite Stn Temp Read Complete,,
MR21000,,Port2 Comm Error,,
MR21001,,Return Water Temp Read Done,,
MR21002,,Vac Chamber Temp Read Complete,,
MR21003,,Chiller Low Limit To Port2,,
MR21004,,Read Chiller Status To Port2,,
MR21005,,Chiller Limits To Port2,,
MR21006,,Chiller Stop Diff To Port2,,
MR21007,,Chiller Stop Diff Set Done,,
MR21008,,Temp Read To Port2,,
MR21009,,Temp Read Complete,,
MR21011,,Chiller Comm Start Flag,,
MR21013,,Chiller Low Limit Temp Set Done,,
MR21014,,Chiller Status/Alarm Read Done,,
MR21015,,Chiller Limits Set Done,,
MR21100,,Voice Playback Active,,
MR21200,,Air Tank Manual Repressurize,,
MR21300,,Vacuum HMI,,
MR21400,,Graphite to Melting HMI,,
MR21401,,Melting to Graphite HMI,,
MR21402,,Open Lid to Place Lid HMI,,
MR21403,,Place Lid to Open Lid HMI,,
MR21404,,Graphite to K-Gold HMI,,
MR21405,,K-Gold to Graphite HMI,,
MR21406,,Graphite to Pure Gold HMI,,
MR21407,,Pure Gold to Graphite HMI,,
MR21408,,Graphite to Place Lid HMI,,
MR21409,,Place Lid to Melting HMI,,
MR21410,,Combo 1 Lid-Melt-Graphite,,
MR21411,,P2P Combo 1 Running,,
MR21412,,Combo 2 Graphite to Carrier,,
MR21413,,P2P Combo 2 Running,,
MR21414,,P2P Start Water Pump,,
MR21415,,P2P Start Chiller,,
MR21500,,P2P Move to Carrier Station,,
MR21501,,P2P Move to Fine Scale Station,,
MR21502,,P2P Move Pickup Motor,,
MR21503,,P2P Move to Vision Station,,
MR21504,,P2P Move to XRF Analyzer,,
MR21505,,P2P Move to Lid Place Station,,
MR21506,,P2P Move to Lid Open Station,,
MR21507,,P2P Move to Graphite Station,,
MR21508,,P2P Move to Melting Station,,
MR21509,,P2P Move to K-Gold Station,,
MR21510,,P2P Move to Pure Gold Station,,
MR21700,,HMI One-Touch XRF Cal,,
MR21710,,One-Touch XRF Cal Active,,
MR21800,,Write DM201=0,,
MR21801,,Write DM201=1,,
MR21802,,Write DM201=2,,
MR21803,,Write DM201=3,,
MR21804,,Write DM201=4,,
MR21805,,Write DM201=5,,
MR21806,,Write DM201=6,,
MR21807,,Write DM201=7,,
MR21808,,Write DM201=8,,
MR21809,,Write DM201=9,,
MR21810,,Write DM201=10,,
MR21811,,Write DM201=11,,
MR21812,,Write DM201=12,,
MR21813,,Write DM201=13,,
MR21814,,Write DM201=14,,
MR21815,,Write DM201=15,,
MR21900,,Write DM201=16,,
MR21901,,Write DM201=17,,
MR21902,,Write DM201=18,,
MR21903,,Write DM201=19,,
MR21904,,Write DM201=20,,
MR21905,,Write DM201=21,,
MR21906,,Write DM201=22,,
MR21907,,Write DM201=23,,
MR21908,,Write DM201=24,,
MR21909,,Write DM201=25,,
MR21910,,Write DM201=26,,
MR21911,,Write DM201=27,,
MR21912,,Write DM201=28,,
MR21913,,Write DM201=29,,
MR21914,,Write DM201=30,,
MR21915,,Write DM201=31,,
MR22000,,Write DM201=32,,
MR22001,,Write DM201=33,,
MR22002,,Write DM201=34,,
MR22003,,Write DM201=35,,
MR22004,,Write DM201=36,,
MR22005,,Write DM201=37,,
MR22006,,Write DM201=38,,
MR22007,,Write DM201=39,,
MR22008,,Write DM201=40,,
MR22009,,Write DM201=41,,
MR22010,,Write DM201=42,,
MR22011,,Write DM201=43,,
MR22012,,Write DM201=44,,
MR22013,,Write DM201=45,,
MR22014,,Write DM201=46,,
MR22015,,Write DM201=47,,
MR22100,,Write DM201=48,,
MR22101,,Write DM201=49,,
MR22102,,Write DM201=50,,
MR22103,,Write DM201=51,,
MR22104,,Write DM201=52,,
MR22105,,Write DM201=53,,
MR22106,,Write DM201=54,,
MR22107,,Write DM201=55,,
MR22108,,Write DM201=56,,
MR22109,,Write DM201=57,,
MR22110,,Write DM201=58,,
MR22111,,Write DM201=59,,
MR22112,,Write DM201=60,,
MR22113,,Write DM201=61,,
MR22114,,Write DM201=62,,
MR22115,,Write DM201=63,,
MR22200,,Write DM201=64,,
MR22201,,Write DM201=65,,
MR22202,,Write DM201=66,,
MR22203,,Write DM201=67,,
MR22204,,Write DM201=68,,
MR22205,,Write DM201=69,,
MR22206,,Write DM201=70,,
MR22207,,Write DM201=71,,
MR22208,,Write DM201=72,,
MR22209,,Write DM201=73,,
MR22210,,Write DM201=74,,
MR22211,,Write DM201=75,,
MR22212,,Write DM201=76,,
MR22213,,Write DM201=77,,
MR22214,,Write DM201=78,,
MR22215,,Write DM201=79,,
MR22300,,Write DM201=80,,
MR22301,,Write DM201=81,,
MR22302,,Write DM201=82,,
MR22303,,Write DM201=83,,
MR22304,,Write DM201=84,,
MR22305,,Write DM201=85,,
MR22306,,Write DM201=86,,
MR22307,,Write DM201=87,,
MR22308,,Write DM201=88,,
MR22309,,Write DM201=89,,
MR22310,,Write DM201=90,,
MR22311,,Write DM201=91,,
MR22312,,Write DM201=92,,
MR22313,,Write DM201=93,,
MR22314,,Write DM201=94,,
MR22315,,Write DM201=95,,
MR22400,,Write DM201=96,,
MR22401,,Write DM201=97,,
MR22402,,Write DM201=98,,
MR22403,,Write DM201=99,,
MR22404,,Write DM201=100,,
MR22500,,HMI Chiller Alarm Limits,,
MR22501,,Setting Chiller Alarm Limits,,
MR22606,,Chiller Init Successful,,
MR22607,,Chiller Controller On,,
MR22608,,Chiller Cooling Active,,
MR22711,,Chiller Compressor Running,,
MR22810,,Chiller Cold Water High Alarm,,
MR22811,,Chiller Cold Water Low Alarm,,
MR22815,,Chiller Water Level Alarm,,
MR23200,,Init Return Graphite Tray,,
MR23210,,Init Graphite Tray Returned,,
MR23400,,Retare Start Auto,,
MR23401,,Retare Conditions Met,,
MR23402,,Retare Start HMI,,
MR23403,,Fine Scale Relay Start Auto,,
MR23404,,Fine Scale Relay Start HMI,,
MR23410,,Retare Complete,,
MR23500,,Fine Scale Read Weight Auto,,
MR23501,,Fine Scale Tare Auto,,
MR23502,,Auto Fine Check1 Weight,,
MR23503,,Auto Fine Check2 Weight,,
MR23504,,Auto Fine Residue Weight,,
MR23506,,Port0 Comm Error,,
MR23507,,Port0 Process Error,,
MR23508,,Fine Scale Material Residue,,
MR23510,,Fine Scale Read Weight HMI,,
MR23511,,Fine Scale Tare HMI,,
MR23512,,Auto Fine Check1 Weight Done,,
MR23513,,Auto Fine Check2 Weight Done,,
MR23514,,Auto Fine Residue Read Done,,
LR000,,Unused Point,,
LR001,,Dry Cycle,,
LR003,,Melting Process Active,,
CR000,,Log/Trace 0 Enable,,
CR001,,Log/Trace 0 Running,,
CR002,,Log/Trace 0 File Write Done,,
CR003,,Log 0 Buffer Below 50%,,
CR004,,Log 0 Buffer Overflow,,
CR005,,Log 0 Write During RUN,,
CR008,,Log/Trace 0 Error,,
CR009,,Log/Trace 0 Card Full Error,,
CR010,,Log/Trace 0 Dev/Trigger Error,,
CR011,,Trace 0 File Save Trigger,,
CR012,,Trace 0 Data Capture Done,,
CR100,,Log/Trace 1 Enable,,
CR101,,Log/Trace 1 Running,,
CR102,,Log/Trace 1 File Write Done,,
CR103,,Log 1 Buffer Below 50%,,
CR104,,Log 1 Buffer Overflow,,
CR105,,Log 1 Write During RUN,,
CR108,,Log/Trace 1 Error,,
CR109,,Log/Trace 1 Card Full Error,,
CR110,,Log/Trace 1 Dev/Trigger Error,,
CR111,,Trace 1 File Save Trigger,,
CR112,,Trace 1 Data Capture Done,,
CR200,,Log/Trace 2 Enable,,
CR201,,Log/Trace 2 Running,,
CR202,,Log/Trace 2 File Write Done,,
CR203,,Log 2 Buffer Below 50%,,
CR204,,Log 2 Buffer Overflow,,
CR205,,Log 2 Write During RUN,,
CR208,,Log/Trace 2 Error,,
CR209,,Log/Trace 2 Card Full Error,,
CR210,,Log/Trace 2 Dev/Trigger Error,,
CR211,,Trace 2 File Save Trigger,,
CR212,,Trace 2 Data Capture Done,,
CR300,,Log/Trace 3 Enable,,
CR301,,Log/Trace 3 Running,,
CR302,,Log/Trace 3 File Write Done,,
CR303,,Log 3 Buffer Below 50%,,
CR304,,Log 3 Buffer Overflow,,
CR305,,Log 3 Write During RUN,,
CR308,,Log/Trace 3 Error,,
CR309,,Log/Trace 3 Card Full Error,,
CR310,,Log/Trace 3 Dev/Trigger Error,,
CR311,,Trace 3 File Save Trigger,,
CR312,,Trace 3 Data Capture Done,,
CR400,,Log/Trace 4 Enable,,
CR401,,Log/Trace 4 Running,,
CR402,,Log/Trace 4 File Write Done,,
CR403,,Log 4 Buffer Below 50%,,
CR404,,Log 4 Buffer Overflow,,
CR405,,Log 4 Write During RUN,,
CR408,,Log/Trace 4 Error,,
CR409,,Log/Trace 4 Card Full Error,,
CR410,,Log/Trace 4 Dev/Trigger Error,,
CR411,,Trace 4 File Save Trigger,,
CR412,,Trace 4 Data Capture Done,,
CR500,,Log/Trace 5 Enable,,
CR501,,Log/Trace 5 Running,,
CR502,,Log/Trace 5 File Write Done,,
CR503,,Log 5 Buffer Below 50%,,
CR504,,Log 5 Buffer Overflow,,
CR505,,Log 5 Write During RUN,,
CR508,,Log/Trace 5 Error,,
CR509,,Log/Trace 5 Card Full Error,,
CR510,,Log/Trace 5 Dev/Trigger Error,,
CR511,,Trace 5 File Save Trigger,,
CR512,,Trace 5 Data Capture Done,,
CR600,,Log/Trace 6 Enable,,
CR601,,Log/Trace 6 Running,,
CR602,,Log/Trace 6 File Write Done,,
CR603,,Log 6 Buffer Below 50%,,
CR604,,Log 6 Buffer Overflow,,
CR605,,Log 6 Write During RUN,,
CR608,,Log/Trace 6 Error,,
CR609,,Log/Trace 6 Card Full Error,,
CR610,,Log/Trace 6 Dev/Trigger Error,,
CR611,,Trace 6 File Save Trigger,,
CR612,,Trace 6 Data Capture Done,,
CR700,,Log/Trace 7 Enable,,
CR701,,Log/Trace 7 Running,,
CR702,,Log/Trace 7 File Write Done,,
CR703,,Log 7 Buffer Below 50%,,
CR704,,Log 7 Buffer Overflow,,
CR705,,Log 7 Write During RUN,,
CR708,,Log/Trace 7 Error,,
CR709,,Log/Trace 7 Card Full Error,,
CR710,,Log/Trace 7 Dev/Trigger Error,,
CR711,,Trace 7 File Save Trigger,,
CR712,,Trace 7 Data Capture Done,,
CR800,,Log/Trace 8 Enable,,
CR801,,Log/Trace 8 Running,,
CR802,,Log/Trace 8 File Write Done,,
CR803,,Log 8 Buffer Below 50%,,
CR804,,Log 8 Buffer Overflow,,
CR805,,Log 8 Write During RUN,,
CR808,,Log/Trace 8 Error,,
CR809,,Log/Trace 8 Card Full Error,,
CR810,,Log/Trace 8 Dev/Trigger Error,,
CR811,,Trace 8 File Save Trigger,,
CR812,,Trace 8 Data Capture Done,,
CR900,,Log/Trace 9 Enable,,
CR901,,Log/Trace 9 Running,,
CR902,,Log/Trace 9 File Write Done,,
CR903,,Log 9 Buffer Below 50%,,
CR904,,Log 9 Buffer Overflow,,
CR905,,Log 9 Write During RUN,,
CR908,,Log/Trace 9 Error,,
CR909,,Log/Trace 9 Card Full Error,,
CR910,,Log/Trace 9 Dev/Trigger Error,,
CR911,,Trace 9 File Save Trigger,,
CR912,,Trace 9 Data Capture Done,,
CR2002,,Always ON,,
CR2003,,Always OFF,,
CR2004,,10ms Clock Pulse,,
CR2005,,100ms Clock Pulse,,
CR2006,,1s Clock Pulse,,
CR2007,,First Scan OFF at Run Start,,
CR2008,,First Scan ON at Run Start,,
CR2009,,Calculation Result Negative,,
CR2010,,Calculation Result Zero,,
CR2011,,Calculation Result Positive,,
CR2012,,Calculation Execute Error,,
CR2101,,Expansion Device 1 Connected,,
CR2102,,Expansion Device 2 Connected,,
CR2201,,Expansion Unit 1 Connected,,
CR2202,,Expansion Unit 2 Connected,,
CR2203,,Expansion Unit 3 Connected,,
CR2204,,Expansion Unit 4 Connected,,
CR2205,,Expansion Unit 5 Connected,,
CR2206,,Expansion Unit 6 Connected,,
CR2207,,Expansion Unit 7 Connected,,
CR2208,,Expansion Unit 8 Connected,,
CR2300,,External Output Disable,,
CR2301,,External Input Refresh Disable,,
CR2303,,Constant Scan Time Run,,
CR2304,,Scan Overrun One-Scan ON,,
CR2305,,CPU Input Time Constant Set,,
CR2307,,Clear Min/Max Scan Time,,
CR2308,,END Processing Time Set,,
CR2310,,Calendar Timer Present,,
CR2311,,Time Error,,
CR2313,,Force VT Sensor Screen,,
CR2314,,Project Password Lockout,,
CR2600,,INT R00000Interrupt Polarity,,
CR2601,,INT R00000Interrupt Polarity,,
CR2602,,INT R00001Interrupt Polarity,,
CR2603,,INT R00001Interrupt Polarity,,
CR2604,,INT R00002Interrupt Polarity,,
CR2605,,INT R00002Interrupt Polarity,,
CR2606,,INT R00003Interrupt Polarity,,
CR2607,,INT R00003Interrupt Polarity,,
CR2814,,ASCII Zero Suppression Set,,
CR2815,,ASCII Convert Omit Sign,,
CR2900,,Display User Message 1,,
CR2901,,Display User Message 2,,
CR2915,,Access Window Present,,
CR3000,,Project Load Execute Request,,
CR3002,,Project Save Execute Request,,
CR3004,,Project Load Execute Complete,,
CR3005,,Project Load Execute Fail,,
CR3006,,Project Save Execute Complete,,
CR3007,,Project Save Execute Fail,,
CR3210,,Any Data Log Running,,
CR3211,,Memory Card In Use,,
CR3212,,Memory Card Detected,,
CR3213,,Present Memory Card,,
CR3214,,Memory Card Cmd Active,,
CR3215,,Memory Card Write Protect,,
CR3300,,User Alarm 0,,
CR3301,,User Alarm 1,,
CR3302,,User Alarm 2,,
CR3303,,User Alarm 3,,
CR3304,,User Alarm 4,,
CR3305,,User Alarm 5,,
CR3306,,User Alarm 6,,
CR3307,,User Alarm 7,,
CR3308,,User Alarm 8,,
CR3309,,User Alarm 9,,
CR3310,,User Alarm 10,,
CR3311,,User Alarm 11,,
CR3312,,User Alarm 12,,
CR3313,,User Alarm 13,,
CR3314,,User Alarm 14,,
CR3315,,User Alarm 15,,
CR3400,,User Alarm 16,,
CR3401,,User Alarm 17,,
CR3402,,User Alarm 18,,
CR3403,,User Alarm 19,,
CR3404,,User Alarm 20,,
CR3405,,User Alarm 21,,
CR3406,,User Alarm 22,,
CR3407,,User Alarm 23,,
CR3408,,User Alarm 24,,
CR3409,,User Alarm 25,,
CR3410,,User Alarm 26,,
CR3411,,User Alarm 27,,
CR3412,,User Alarm 28,,
CR3413,,User Alarm 29,,
CR3414,,User Alarm 30,,
CR3415,,User Alarm 31,,
CR3500,,Alarm Detection,,
CR3501,,Alarm Log Set,,
CR3502,,Alarm Log Clear,,
CR3514,,HKEY Multi-Key Disable,,
CR3515,,HKEY Scan Complete,,
CR3600,,HKEY Info Storage Area,,
CR3601,,HKEY Info Storage Area,,
CR3602,,HKEY Info Storage Area,,
CR3603,,HKEY Info Storage Area,,
CR3604,,HKEY Info Storage Area,,
CR3605,,HKEY Info Storage Area,,
CR3606,,HKEY Info Storage Area,,
CR3607,,HKEY Info Storage Area,,
CR3608,,HKEY Info Storage Area,,
CR3609,,HKEY Info Storage Area,,
CR3610,,HKEY Info Storage Area,,
CR3611,,HKEY Info Storage Area,,
CR3612,,HKEY Info Storage Area,,
CR3613,,HKEY Info Storage Area,,
CR3614,,HKEY Info Storage Area,,
CR3615,,HKEY Info Storage Area,,
CR3700,,KV-D30 Custom Switch 1,,
CR3701,,KV-D30 Custom Switch 2,,
CR3702,,KV-D30 Custom Switch 3,,
CR3703,,KV-D30 Custom Switch 4,,
CR3704,,KV-D30 Custom Lamp 1,,
CR3705,,KV-D30 Custom Lamp 2,,
CR3706,,KV-D30 Custom Lamp 3,,
CR3707,,KV-D30 Custom Lamp 4,,
CR3708,,KV-D30 Green Backlight ON,,
CR3709,,KV-D30 Red Backlight ON,,
CR3710,,KV-D30 System Message Language,,
CR3711,,KV-D30 Buzzer ON,,
CR3712,,KV-D30 Negative/Positive Set,,
CR3713,,KV-D30 Alarm Interrupt Enable,,
CR3714,,KV-D30 Page Change Execute,,
CR3715,,KV-D30 Manual Page Change Dis,,
CR3800,,KV-D30 External Output0 ON,,
CR3801,,KV-D30 External Output1 ON,,
CR3900,,Clear Fatal Error Log,,
CR3901,,Clear General Error Log,,
CR3902,,Max Fatal Error Log,,
CR3903,,Max General Error Log,,
CR3904,,RUN-PROG Selector Switch,,
CR3905,,Fatal Error Active,,
CR3906,,General Error Active,,
CR3907,,Clear Power ON Log,,
CR3908,,Clear Power OFF Log,,
CR3909,,Clear Current Error,,
CR4200,,CTH0 50ns Internal Clock,,
CR4201,,CTH0 1us Internal Clock,,
CR4202,,CTH0 10us Internal Clock,,
CR4203,,CTH0 100us Internal Clock,,
CR4205,,CTH0 Present,,
CR4206,,CTH0 Overflow,,
CR4207,,CTH0 Direction Change,,
CR4208,,CTH0 Ext Preset Input Set,,
CR4209,,CTH0 Ext Preset Input Set,,
CR4210,,CTH0 Counter Mode Select,,
CR4211,,CTH0 Preset Disable,,
CR4212,,CTH0 Internal Relay Count Enable,,
CR4303,,CTC0 Auto Reset CTH0,,
CR4304,,CTC0 Compare Output Disable,,
CR4305,,CTC0 Compare Output OFF,,
CR4306,,CTC0 Compare Output ON,,
CR4307,,CTC0 Compare Output Toggle,,
CR4308,,CTC1 Compare Output Disable,,
CR4309,,CTC1 Compare Output OFF,,
CR4310,,CTC1 Compare Output ON,,
CR4311,,CTC1 Compare Output Toggle,,
CR4312,,CTC1 Auto Reset CTH0,,
CR4313,,CTH0 Count Input Mode,,
CR4314,,CTH0 Count Input Mode,,
CR4315,,CTH0 Count Input Mode,,
CR4400,,CTH1 50n Internal Clock,,
CR4401,,CTH1 1u Internal Clock,,
CR4402,,CTH1 10u Internal Clock,,
CR4403,,CTH1 100u Internal Clock,,
CR4405,,CTH1 Present,,
CR4406,,CTH1 Overflow,,
CR4407,,CTH1 Direction Change,,
CR4408,,CTH1 Ext Preset Input Set,,
CR4409,,CTH1 Ext Preset Input Set,,
CR4410,,CTH1 Counter Mode Select,,
CR4411,,CTH1 Preset Disable,,
CR4412,,CTH1 Internal Relay Count Enable,,
CR4503,,CTC2 Auto Reset CTH1,,
CR4504,,CTC2 Compare Output Disable,,
CR4505,,CTC2 Compare Output OFF,,
CR4506,,CTC2 Compare Output ON,,
CR4507,,CTC2 Compare Output Toggle,,
CR4508,,CTC3 Compare Output Disable,,
CR4509,,CTC3 Compare Output OFF,,
CR4510,,CTC3 Compare Output ON,,
CR4511,,CTC3 Compare Output Toggle,,
CR4512,,CTC3 Auto Reset CTH1,,
CR4513,,CTH1 Count Input Mode,,
CR4514,,CTH1 Count Input Mode,,
CR4515,,CTH1 Count Input Mode,,
CR4600,,CTH2 50n Internal Clock,,
CR4601,,CTH2 1u Internal Clock,,
CR4602,,CTH2 10u Internal Clock,,
CR4603,,CTH2 100u Internal Clock,,
CR4605,,CTH2 Present,,
CR4606,,CTH2 Overflow,,
CR4607,,CTH2 Direction Change,,
CR4608,,CTH2 Ext Preset Input Set,,
CR4609,,CTH2 Ext Preset Input Set,,
CR4610,,CTH2 Counter Mode Select,,
CR4611,,CTH2 Preset Disable,,
CR4612,,CTH2 Internal Relay Count Enable,,
CR4703,,CTC4 Auto Reset CTH2,,
CR4704,,CTC4 Compare Output Disable,,
CR4705,,CTC4 Compare Output OFF,,
CR4706,,CTC4 Compare Output ON,,
CR4707,,CTC4 Compare Output Toggle,,
CR4708,,CTC5 Compare Output Disable,,
CR4709,,CTC5 Compare Output OFF,,
CR4710,,CTC5 Compare Output ON,,
CR4711,,CTC5 Compare Output Toggle,,
CR4712,,CTC5 Auto Reset CTH2,,
CR4713,,CTH2 Count Input Mode,,
CR4714,,CTH2 Count Input Mode,,
CR4715,,CTH2 Count Input Mode,,
CR4800,,CTH3 50n Internal Clock,,
CR4801,,CTH3 1u Internal Clock,,
CR4802,,CTH3 10u Internal Clock,,
CR4803,,CTH3 100u Internal Clock,,
CR4805,,CTH3 Present,,
CR4806,,CTH3 Overflow,,
CR4807,,CTH3 Direction Change,,
CR4808,,CTH3 Ext Preset Input Set,,
CR4809,,CTH3 Ext Preset Input Set,,
CR4810,,CTH3 Counter Mode Select,,
CR4811,,CTH3 Preset Disable,,
CR4812,,CTH3 Internal Relay Count Enable,,
CR4903,,CTC6 Auto Reset CTH3,,
CR4904,,CTC6 Compare Output Disable,,
CR4905,,CTC6 Compare Output OFF,,
CR4906,,CTC6 Compare Output ON,,
CR4907,,CTC6 Compare Output Toggle,,
CR4908,,CTC7 Compare Output Disable,,
CR4909,,CTC7 Compare Output OFF,,
CR4910,,CTC7 Compare Output ON,,
CR4911,,CTC7 Compare Output Toggle,,
CR4912,,CTC7 Auto Reset CTH3,,
CR4913,,CTH3 Count Input Mode,,
CR4914,,CTH3 Count Input Mode,,
CR4915,,CTH3 Count Input Mode,,
CR5400,,CH0 Freq Counter Run,,
CR5401,,CH0 Freq Counter Input Set,,
CR5402,,CH0 Freq Counter Input Set,,
CR5403,,CH0 Freq Hz/rpm Select,,
CR5404,,CH0 rpm Measure Mode,,
CR5405,,CH0 Freq Input Source Mode,,
CR5408,,CH0 Set-Freq Pulse Run,,
CR5409,,CH0 Set-Freq Pulse Error,,
CR5500,,CH1 Freq Counter Run,,
CR5501,,CH1 Freq Counter Input Set,,
CR5502,,CH1 Freq Counter Input Set,,
CR5503,,CH1 Freq Hz/rpm Select,,
CR5504,,CH1 rpm Measure Mode,,
CR5505,,CH1 Freq Input Source Mode,,
CR5508,,CH1 Set-Freq Pulse Run,,
CR5509,,CH1 Set-Freq Pulse Error,,
CR5600,,CH2 Freq Counter Run,,
CR5601,,CH2 Freq Counter Input Set,,
CR5602,,CH2 Freq Counter Input Set,,
CR5603,,CH2 Freq Hz/rpm Select,,
CR5604,,CH2 rpm Measure Mode,,
CR5605,,CH2 Freq Input Source Mode,,
CR5608,,CH2 Set-Freq Pulse Run,,
CR5609,,CH2 Set-Freq Pulse Error,,
CR5700,,CH3 Freq Counter Run,,
CR5701,,CH3 Freq Counter Input Set,,
CR5702,,CH3 Freq Counter Input Set,,
CR5703,,CH3 Freq Hz/rpm Select,,
CR5704,,CH3 rpm Measure Mode,,
CR5705,,CH3 Freq Input Source Mode,,
CR5708,,CH3 Set-Freq Pulse Run,,
CR5709,,CH3 Set-Freq Pulse Error,,
CR6000,,Port0 Comm Ready,,
CR6001,,Port0 Send Complete,,
CR6002,,Port0 Receive Data Read Request,,
CR6003,,Port0 Process Error,,
CR6004,,Port0 Comm Error,,
CR6005,,Port0 Sequence Clear Complete,,
CR6006,,Port0 Setting Data Error,,
CR6007,,Port0 break Signal Sending,,
CR6100,,Port0 Comm Enable,,
CR6101,,Port0 Send Request,,
CR6102,,Port0 Receive Data Read Complete,,
CR6103,,Port0 Default Settings Request,,
CR6105,,Port0 Sequence Clear Request,,
CR6107,,Port0 Break Send Request,,
CR6600,,Port1 Station No Set Request,,
CR6602,,Port1 Comm Setting Change Req,,
CR6700,,Port1 Station No Set Complete,,
CR6701,,Port1 Station No Set Fail,,
CR6702,,Port1 Comm Setting Change Done,,
CR6708,,Port1 ER Status,,
CR6710,,Port1 DR Status,,
CR6711,,Port1 RS Status,,
CR6712,,Port1 CS Status,,
CR7201,,Port2 Command Send Request,,
CR7204,,Port2 Comm Setting Change Req,,
CR7301,,Port2 Execute Complete,,
CR7302,,Port2 Execute Fail,,
CR7303,,Port2 Executing,,
CR7304,,Port2 Comm Setting Change Done,,
CR7308,,Port2 ER Status,,
CR7310,,Port2 DR Status,,
CR7311,,Port2 RS Status,,
CR7312,,Port2 CS Status,,
CR8000,,Axis 1 Force Stop,,
CR8001,,Axis 1 Decel Stop,,
CR8002,,Axis 1 Error Clear,,
CR8003,,Axis 1 Warning Clear,,
CR8004,,Axis 1 Current Pos Change Req,,
CR8005,,Axis 1 Run Speed Change Req,,
CR8006,,Axis 1 Target Pos Change Req,,
CR8012,,Axis 1 CW Limit Input,,
CR8013,,Axis 1 CCW Limit Input,,
CR8014,,Axis 1 Home Sensor Input,,
CR8015,,Axis 1 Stop Sensor Input,,
CR8100,,Axis 2 Force Stop,,
CR8101,,Axis 2 Decel Stop,,
CR8102,,Axis 2 Error Clear,,
CR8103,,Axis 2 Warning Clear,,
CR8104,,Axis 2 Current Pos Change Req,,
CR8105,,Axis 2 Run Speed Change Req,,
CR8106,,Axis 2 Target Pos Change Req,,
CR8112,,Axis 2 CW Limit Input,,
CR8113,,Axis 2 CCW Limit Input,,
CR8114,,Axis 2 Home Sensor Input,,
CR8115,,Axis 2 Stop Sensor Input,,
CR8200,,Axis 3 Force Stop,,
CR8201,,Axis 3 Decel Stop,,
CR8202,,Axis 3 Error Clear,,
CR8203,,Axis 3 Warning Clear,,
CR8204,,Axis 3 Current Pos Change Req,,
CR8205,,Axis 3 Run Speed Change Req,,
CR8206,,Axis 3 Target Pos Change Req,,
CR8212,,Axis 3 CW Limit Input,,
CR8213,,Axis 3 CCW Limit Input,,
CR8214,,Axis 3 Home Sensor Input,,
CR8215,,Axis 3 Stop Sensor Input,,
CR8300,,Axis 4 Force Stop,,
CR8301,,Axis 4 Decel Stop,,
CR8302,,Axis 4 Error Clear,,
CR8303,,Axis 4 Warning Clear,,
CR8304,,Axis 4 Current Pos Change Req,,
CR8305,,Axis 4 Run Speed Change Req,,
CR8306,,Axis 4 Target Pos Change Req,,
CR8312,,Axis 4 CW Limit Input,,
CR8313,,Axis 4 CCW Limit Input,,
CR8314,,Axis 4 Home Sensor Input,,
CR8315,,Axis 4 Stop Sensor Input,,
CR8400,,Axis 1 Pulse Output,,
CR8401,,Axis 1 Pos Done Relay,,
CR8402,,Axis 1 Error,,
CR8403,,Axis 1 Warning,,
CR8404,,Axis 1 Homing,,
CR8405,,Axis 1 Homed,,
CR8414,,Axis 1 Present,,
CR8415,,Axis 1 Comparator 2 Match,,
CR8500,,Axis 2 Pulse Output,,
CR8501,,Axis 2 Pos Done Relay,,
CR8502,,Axis 2 Error,,
CR8503,,Axis 2 Warning,,
CR8504,,Axis 2 Homing,,
CR8505,,Axis 2 Homed,,
CR8514,,Axis 2 Present,,
CR8515,,Axis 2 Comparator 2 Match,,
CR8600,,Axis 3 Pulse Output,,
CR8601,,Axis 3 Pos Done Relay,,
CR8602,,Axis 3 Error,,
CR8603,,Axis 3 Warning,,
CR8604,,Axis 3 Homing,,
CR8605,,Axis 3 Homed,,
CR8614,,Axis 3 Present,,
CR8615,,Axis 3 Comparator 2 Match,,
CR8700,,Axis 4 Pulse Output,,
CR8701,,Axis 4 Pos Done Relay,,
CR8702,,Axis 4 Error,,
CR8703,,Axis 4 Warning,,
CR8704,,Axis 4 Homing,,
CR8705,,Axis 4 Homed,,
CR8714,,Axis 4 Present,,
CR8715,,Axis 4 Comparator 2 Match,,
DM0,,Count,,
DM10,,Port2 Error Code,,
DM60,,Axis 1 Point 3 Accel,,
DM61,,Axis 1 Point 3 Decel,,
